"";"trial_index";"task";"subject";"type";"category";"response";"rt";"cs_selected"
"31070";181;"direct";"fafkqeed26";"CS";"1";-9;"3608.1600000034086";"1_3/CS7"
"31071";182;"direct";"fafkqeed26";"CS";"4";-11;"2841.0750000039116";"4_3/CS4"
"31072";183;"direct";"fafkqeed26";"CS";"4";29;"6617.33500000264";"4_3/CS2"
"31073";184;"direct";"fafkqeed26";"CS";"4";5;"3572.7250000054482";"4_3/CS1"
"31074";185;"direct";"fafkqeed26";"CS";"4";-37;"5277.879999994184";"4_3/CS8"
"31075";186;"direct";"fafkqeed26";"CS";"1";-10;"3178.025000001071";"1_3/CS12"
"31076";187;"direct";"fafkqeed26";"CS";"2";-16;"2645.824999999604";"2_3/CS9"
"31077";188;"direct";"fafkqeed26";"CS";"3";41;"8102.375000002212";"3_3/CS4"
"31078";189;"direct";"fafkqeed26";"CS";"4";-9;"2356.9299999944633";"4_3/CS11"
"31079";190;"direct";"fafkqeed26";"CS";"4";-71;"4561.805000004824";"4_3/CS9"
"31080";191;"direct";"fafkqeed26";"CS";"3";9;"4390.674999987823";"3_3/CS7"
"31081";192;"direct";"fafkqeed26";"CS";"1";-7;"2338.0700000125216";"1_3/CS8"
"31082";193;"direct";"fafkqeed26";"CS";"2";10;"4057.6449999934994";"2_3/CS10"
"31083";194;"direct";"fafkqeed26";"CS";"1";26;"5202.970000013011";"1_3/CS10"
"31084";195;"direct";"fafkqeed26";"CS";"3";-3;"7121.849999995902";"3_3/CS3"
"31085";196;"direct";"fafkqeed26";"CS";"3";-55;"3483.875000005355";"3_3/CS1"
"31086";197;"direct";"fafkqeed26";"CS";"2";-47;"4209.165000007488";"2_3/CS4"
"31087";198;"direct";"fafkqeed26";"CS";"2";42;"4065.344999995432";"2_3/CS5"
"31088";199;"direct";"fafkqeed26";"CS";"3";23;"5094.654999993509";"3_3/CS8"
"31089";200;"direct";"fafkqeed26";"CS";"1";-13;"2385.5899999907706";"1_3/CS2"
"31090";201;"direct";"fafkqeed26";"CS";"2";-7;"4844.469999996363";"2_3/CS6"
"31091";202;"direct";"fafkqeed26";"CS";"3";-3;"3791.6450000047917";"3_3/CS10"
"31092";203;"direct";"fafkqeed26";"CS";"1";65;"7714.14999999979";"1_3/CS3"
"31093";204;"direct";"fafkqeed26";"CS";"3";8;"6064.859999998589";"3_3/CS9"
"31094";205;"direct";"fafkqeed26";"CS";"1";17;"2950.8349999960046";"1_3/CS1"
"31095";206;"direct";"fafkqeed26";"CS";"1";-7;"2770.714999991469";"1_3/CS5"
"31096";207;"direct";"fafkqeed26";"CS";"4";22;"5585.570000010193";"4_3/CS6"
"31097";208;"direct";"fafkqeed26";"CS";"4";9;"3201.389999987441";"4_3/CS10"
"31098";209;"direct";"fafkqeed26";"CS";"3";51;"3679.804999992484";"3_3/CS6"
"31099";210;"direct";"fafkqeed26";"CS";"4";-8;"5588.220000005094";"4_3/CS7"
"31100";211;"direct";"fafkqeed26";"CS";"2";-5;"6987.489999999525";"2_3/CS1"
"31101";212;"direct";"fafkqeed26";"CS";"1";12;"3550.870000006398";"1_3/CS6"
"31102";213;"direct";"fafkqeed26";"CS";"2";7;"4249.009999999544";"2_3/CS7"
"31103";214;"direct";"fafkqeed26";"CS";"2";-10;"2970.8299999911105";"2_3/CS3"
"31415";175;"direct";"fd4yqolqyv";"CS";"3";33;"9608.454999994137";"3_3/CS5"
"31416";176;"direct";"fd4yqolqyv";"CS";"3";25;"4842.640000002575";"3_3/CS6"
"31417";177;"direct";"fd4yqolqyv";"CS";"2";17;"4596.330000000307";"2_3/CS2"
"31418";178;"direct";"fd4yqolqyv";"CS";"4";23;"5684.865000002901";"4_3/CS1"
"31419";179;"direct";"fd4yqolqyv";"CS";"3";24;"5210.9200000122655";"3_3/CS3"
"31420";180;"direct";"fd4yqolqyv";"CS";"1";13;"8382.104999996955";"1_3/CS10"
"31421";181;"direct";"fd4yqolqyv";"CS";"2";-52;"3687.6199999969685";"2_3/CS9"
"31422";182;"direct";"fd4yqolqyv";"CS";"4";11;"5894.664999999804";"4_3/CS2"
"31423";183;"direct";"fd4yqolqyv";"CS";"3";-50;"4381.999999997788";"3_3/CS4"
"31424";184;"direct";"fd4yqolqyv";"CS";"4";-26;"6892.310000010184";"4_3/CS6"
"31425";185;"direct";"fd4yqolqyv";"CS";"4";-27;"5357.244999991963";"4_3/CS7"
"31426";186;"direct";"fd4yqolqyv";"CS";"4";-7;"6499.549999993178";"4_3/CS4"
"31427";187;"direct";"fd4yqolqyv";"CS";"1";-17;"5610.849999997299";"1_3/CS8"
"31428";188;"direct";"fd4yqolqyv";"CS";"2";11;"6895.120000001043";"2_3/CS10"
"31429";189;"direct";"fd4yqolqyv";"CS";"1";24;"6199.5199999946635";"1_3/CS7"
"31430";190;"direct";"fd4yqolqyv";"CS";"3";-12;"5049.76500000339";"3_3/CS2"
"31431";191;"direct";"fd4yqolqyv";"CS";"1";11;"9685.899999996764";"1_3/CS4"
"31432";192;"direct";"fd4yqolqyv";"CS";"4";-14;"10292.96500000055";"4_3/CS8"
"31433";193;"direct";"fd4yqolqyv";"CS";"2";-53;"2753.770000010263";"2_3/CS8"
"31434";194;"direct";"fd4yqolqyv";"CS";"1";-61;"2511.900000012247";"1_3/CS2"
"31435";195;"direct";"fd4yqolqyv";"CS";"4";-54;"6689.554999989923";"4_3/CS9"
"31436";196;"direct";"fd4yqolqyv";"CS";"1";-6;"16020.190000010189";"1_3/CS9"
"31437";197;"direct";"fd4yqolqyv";"CS";"1";-9;"6574.345000000903";"1_3/CS6"
"31438";198;"direct";"fd4yqolqyv";"CS";"3";-14;"9316.200000001118";"3_3/CS1"
"31439";199;"direct";"fd4yqolqyv";"CS";"2";19;"3012.8700000059325";"2_3/CS7"
"31440";200;"direct";"fd4yqolqyv";"CS";"4";-22;"6521.679999990738";"4_3/CS12"
"31441";201;"direct";"fd4yqolqyv";"CS";"3";8;"8137.960000007297";"3_3/CS7"
"31442";202;"direct";"fd4yqolqyv";"CS";"4";9;"5974.140000005718";"4_3/CS11"
"31443";203;"direct";"fd4yqolqyv";"CS";"1";-61;"5765.245000002324";"1_3/CS11"
"31444";204;"direct";"fd4yqolqyv";"CS";"1";-5;"6343.3400000067195";"1_3/CS3"
"31445";205;"direct";"fd4yqolqyv";"CS";"2";-29;"14735.585000002175";"2_3/CS1"
"31446";206;"direct";"fd4yqolqyv";"CS";"1";-22;"5090.024999997695";"1_3/CS5"
"31447";207;"direct";"fd4yqolqyv";"CS";"3";-20;"5143.160000006901";"3_3/CS10"
"31448";208;"direct";"fd4yqolqyv";"CS";"4";12;"4804.999999993015";"4_3/CS10"
"31449";209;"direct";"fd4yqolqyv";"CS";"2";-52;"3387.394999997923";"2_3/CS3"
"31450";210;"direct";"fd4yqolqyv";"CS";"2";14;"3157.7499999984866";"2_3/CS6"
"31451";211;"direct";"fd4yqolqyv";"CS";"2";-19;"4226.369999989402";"2_3/CS4"
"31452";212;"direct";"fd4yqolqyv";"CS";"3";-17;"4922.854999997071";"3_3/CS9"
"31453";213;"direct";"fd4yqolqyv";"CS";"2";15;"3570.4449999902863";"2_3/CS5"
"31454";214;"direct";"fd4yqolqyv";"CS";"3";18;"8328.764999998384";"3_3/CS8"
"31766";175;"direct";"ffq8xtryc6";"CS";"3";-1;"15084";"3_3/CS3"
"31767";176;"direct";"ffq8xtryc6";"CS";"2";-18;"12556";"2_3/CS4"
"31768";177;"direct";"ffq8xtryc6";"CS";"4";20;"14973";"4_3/CS2"
"31769";178;"direct";"ffq8xtryc6";"CS";"3";-1;"5803";"3_3/CS8"
"31770";179;"direct";"ffq8xtryc6";"CS";"1";-4;"4468";"1_3/CS1"
"31771";180;"direct";"ffq8xtryc6";"CS";"3";-5;"7452";"3_3/CS1"
"31772";181;"direct";"ffq8xtryc6";"CS";"3";-4;"2381";"3_3/CS4"
"31773";182;"direct";"ffq8xtryc6";"CS";"4";-12;"4725";"4_3/CS9"
"31774";183;"direct";"ffq8xtryc6";"CS";"2";1;"6784";"2_3/CS6"
"31775";184;"direct";"ffq8xtryc6";"CS";"2";-4;"7937";"2_3/CS9"
"31776";185;"direct";"ffq8xtryc6";"CS";"2";7;"3755";"2_3/CS1"
"31777";186;"direct";"ffq8xtryc6";"CS";"1";-9;"2436";"1_3/CS4"
"31778";187;"direct";"ffq8xtryc6";"CS";"1";-8;"5813";"1_3/CS12"
"31779";188;"direct";"ffq8xtryc6";"CS";"1";-11;"4020";"1_3/CS11"
"31780";189;"direct";"ffq8xtryc6";"CS";"2";6;"6660";"2_3/CS2"
"31781";190;"direct";"ffq8xtryc6";"CS";"4";-16;"4925";"4_3/CS8"
"31782";191;"direct";"ffq8xtryc6";"CS";"4";-5;"5285";"4_3/CS6"
"31783";192;"direct";"ffq8xtryc6";"CS";"2";2;"4157";"2_3/CS8"
"31784";193;"direct";"ffq8xtryc6";"CS";"2";7;"4939";"2_3/CS5"
"31785";194;"direct";"ffq8xtryc6";"CS";"4";15;"4917";"4_3/CS7"
"31786";195;"direct";"ffq8xtryc6";"CS";"3";-8;"2898";"3_3/CS6"
"31787";196;"direct";"ffq8xtryc6";"CS";"3";2;"2242";"3_3/CS9"
"31788";197;"direct";"ffq8xtryc6";"CS";"1";-6;"3195";"1_3/CS6"
"31789";198;"direct";"ffq8xtryc6";"CS";"1";-16;"4748";"1_3/CS9"
"31790";199;"direct";"ffq8xtryc6";"CS";"2";9;"2699";"2_3/CS3"
"31791";200;"direct";"ffq8xtryc6";"CS";"3";-5;"2541";"3_3/CS2"
"31792";201;"direct";"ffq8xtryc6";"CS";"4";14;"4278";"4_3/CS1"
"31793";202;"direct";"ffq8xtryc6";"CS";"1";-21;"2389";"1_3/CS7"
"31794";203;"direct";"ffq8xtryc6";"CS";"4";-9;"4693";"4_3/CS11"
"31795";204;"direct";"ffq8xtryc6";"CS";"4";8;"3477";"4_3/CS5"
"31796";205;"direct";"ffq8xtryc6";"CS";"3";9;"6141";"3_3/CS5"
"31797";206;"direct";"ffq8xtryc6";"CS";"2";7;"2877";"2_3/CS7"
"31798";207;"direct";"ffq8xtryc6";"CS";"2";-4;"2476";"2_3/CS10"
"31799";208;"direct";"ffq8xtryc6";"CS";"4";-9;"3948";"4_3/CS4"
"31800";209;"direct";"ffq8xtryc6";"CS";"1";-16;"3693";"1_3/CS8"
"31801";210;"direct";"ffq8xtryc6";"CS";"1";-3;"3468";"1_3/CS5"
"31802";211;"direct";"ffq8xtryc6";"CS";"1";-8;"2166";"1_3/CS3"
"31803";212;"direct";"ffq8xtryc6";"CS";"4";-5;"3477";"4_3/CS3"
"31804";213;"direct";"ffq8xtryc6";"CS";"3";-16;"3629";"3_3/CS10"
"31805";214;"direct";"ffq8xtryc6";"CS";"3";-12;"2670";"3_3/CS7"
"32117";175;"direct";"ffyzbwucrs";"CS";"1";-34;"20939";"1_3/CS3"
"32118";176;"direct";"ffyzbwucrs";"CS";"3";-100;"7001";"3_3/CS1"
"32119";177;"direct";"ffyzbwucrs";"CS";"3";-86;"13444";"3_3/CS8"
"32120";178;"direct";"ffyzbwucrs";"CS";"1";36;"9112";"1_3/CS4"
"32121";179;"direct";"ffyzbwucrs";"CS";"3";-89;"8830";"3_3/CS9"
"32122";180;"direct";"ffyzbwucrs";"CS";"2";81;"8934";"2_3/CS8"
"32123";181;"direct";"ffyzbwucrs";"CS";"3";-100;"3578";"3_3/CS3"
"32124";182;"direct";"ffyzbwucrs";"CS";"2";-3;"8121";"2_3/CS10"
"32125";183;"direct";"ffyzbwucrs";"CS";"3";-34;"5979";"3_3/CS7"
"32126";184;"direct";"ffyzbwucrs";"CS";"3";-36;"13967";"3_3/CS4"
"32127";185;"direct";"ffyzbwucrs";"CS";"4";100;"3790";"4_3/CS6"
"32128";186;"direct";"ffyzbwucrs";"CS";"2";100;"4312";"2_3/CS5"
"32129";187;"direct";"ffyzbwucrs";"CS";"2";-69;"15043";"2_3/CS6"
"32130";188;"direct";"ffyzbwucrs";"CS";"1";-2;"21699";"1_3/CS9"
"32131";189;"direct";"ffyzbwucrs";"CS";"1";-36;"25978";"1_3/CS11"
"32132";190;"direct";"ffyzbwucrs";"CS";"3";53;"9379";"3_3/CS2"
"32133";191;"direct";"ffyzbwucrs";"CS";"4";100;"4356";"4_3/CS7"
"32134";192;"direct";"ffyzbwucrs";"CS";"3";18;"12016";"3_3/CS6"
"32135";193;"direct";"ffyzbwucrs";"CS";"4";-74;"17370";"4_3/CS5"
"32136";194;"direct";"ffyzbwucrs";"CS";"1";10;"22944";"1_3/CS1"
"32137";195;"direct";"ffyzbwucrs";"CS";"1";-89;"6778";"1_3/CS8"
"32138";196;"direct";"ffyzbwucrs";"CS";"2";100;"11011";"2_3/CS4"
"32139";197;"direct";"ffyzbwucrs";"CS";"1";-72;"7011";"1_3/CS6"
"32140";198;"direct";"ffyzbwucrs";"CS";"1";17;"15366";"1_3/CS2"
"32141";199;"direct";"ffyzbwucrs";"CS";"2";9;"11502";"2_3/CS3"
"32142";200;"direct";"ffyzbwucrs";"CS";"2";13;"14846";"2_3/CS9"
"32143";201;"direct";"ffyzbwucrs";"CS";"4";-100;"11815";"4_3/CS8"
"32144";202;"direct";"ffyzbwucrs";"CS";"1";13;"15865";"1_3/CS10"
"32145";203;"direct";"ffyzbwucrs";"CS";"3";-86;"10010";"3_3/CS10"
"32146";204;"direct";"ffyzbwucrs";"CS";"3";88;"7891";"3_3/CS5"
"32147";205;"direct";"ffyzbwucrs";"CS";"2";70;"9768";"2_3/CS2"
"32148";206;"direct";"ffyzbwucrs";"CS";"1";2;"8738";"1_3/CS5"
"32149";207;"direct";"ffyzbwucrs";"CS";"4";35;"13389";"4_3/CS12"
"32150";208;"direct";"ffyzbwucrs";"CS";"2";-15;"14266";"2_3/CS7"
"32151";209;"direct";"ffyzbwucrs";"CS";"2";77;"8345";"2_3/CS1"
"32152";210;"direct";"ffyzbwucrs";"CS";"4";-83;"13293";"4_3/CS9"
"32153";211;"direct";"ffyzbwucrs";"CS";"4";-100;"11523";"4_3/CS4"
"32154";212;"direct";"ffyzbwucrs";"CS";"4";-72;"7375";"4_3/CS3"
"32155";213;"direct";"ffyzbwucrs";"CS";"4";78;"10659";"4_3/CS10"
"32156";214;"direct";"ffyzbwucrs";"CS";"4";17;"7439";"4_3/CS2"
"32468";175;"direct";"fxx5ewfc2d";"CS";"3";-62;"5688";"3_3/CS8"
"32469";176;"direct";"fxx5ewfc2d";"CS";"3";-39;"3869";"3_3/CS5"
"32470";177;"direct";"fxx5ewfc2d";"CS";"4";-7;"4315";"4_3/CS12"
"32471";178;"direct";"fxx5ewfc2d";"CS";"3";-23;"3094";"3_3/CS10"
"32472";179;"direct";"fxx5ewfc2d";"CS";"3";-13;"1964";"3_3/CS9"
"32473";180;"direct";"fxx5ewfc2d";"CS";"1";-73;"2253";"1_3/CS8"
"32474";181;"direct";"fxx5ewfc2d";"CS";"2";-100;"2350";"2_3/CS3"
"32475";182;"direct";"fxx5ewfc2d";"CS";"2";-39;"3456";"2_3/CS10"
"32476";183;"direct";"fxx5ewfc2d";"CS";"2";-41;"3088";"2_3/CS5"
"32477";184;"direct";"fxx5ewfc2d";"CS";"4";12;"2036";"4_3/CS1"
"32478";185;"direct";"fxx5ewfc2d";"CS";"2";-92;"2547";"2_3/CS9"
"32479";186;"direct";"fxx5ewfc2d";"CS";"2";19;"3737";"2_3/CS2"
"32480";187;"direct";"fxx5ewfc2d";"CS";"3";-51;"4333";"3_3/CS7"
"32481";188;"direct";"fxx5ewfc2d";"CS";"1";-100;"2195";"1_3/CS5"
"32482";189;"direct";"fxx5ewfc2d";"CS";"1";-93;"3091";"1_3/CS6"
"32483";190;"direct";"fxx5ewfc2d";"CS";"4";8;"1965";"4_3/CS8"
"32484";191;"direct";"fxx5ewfc2d";"CS";"1";-67;"1821";"1_3/CS2"
"32485";192;"direct";"fxx5ewfc2d";"CS";"4";36;"2770";"4_3/CS7"
"32486";193;"direct";"fxx5ewfc2d";"CS";"2";47;"2659";"2_3/CS1"
"32487";194;"direct";"fxx5ewfc2d";"CS";"3";-36;"1938";"3_3/CS3"
"32488";195;"direct";"fxx5ewfc2d";"CS";"4";4;"4603";"4_3/CS6"
"32489";196;"direct";"fxx5ewfc2d";"CS";"1";8;"2785";"1_3/CS7"
"32490";197;"direct";"fxx5ewfc2d";"CS";"4";23;"2365";"4_3/CS2"
"32491";198;"direct";"fxx5ewfc2d";"CS";"3";-4;"3085";"3_3/CS1"
"32492";199;"direct";"fxx5ewfc2d";"CS";"3";-3;"1687";"3_3/CS2"
"32493";200;"direct";"fxx5ewfc2d";"CS";"1";5;"2787";"1_3/CS4"
"32494";201;"direct";"fxx5ewfc2d";"CS";"1";-4;"2912";"1_3/CS11"
"32495";202;"direct";"fxx5ewfc2d";"CS";"3";-4;"2250";"3_3/CS6"
"32496";203;"direct";"fxx5ewfc2d";"CS";"1";-48;"2280";"1_3/CS12"
"32497";204;"direct";"fxx5ewfc2d";"CS";"1";49;"4140";"1_3/CS1"
"32498";205;"direct";"fxx5ewfc2d";"CS";"2";-9;"1938";"2_3/CS4"
"32499";206;"direct";"fxx5ewfc2d";"CS";"4";21;"1908";"4_3/CS4"
"32500";207;"direct";"fxx5ewfc2d";"CS";"4";6;"3259";"4_3/CS5"
"32501";208;"direct";"fxx5ewfc2d";"CS";"4";7;"1838";"4_3/CS11"
"32502";209;"direct";"fxx5ewfc2d";"CS";"2";18;"2384";"2_3/CS7"
"32503";210;"direct";"fxx5ewfc2d";"CS";"4";14;"2066";"4_3/CS3"
"32504";211;"direct";"fxx5ewfc2d";"CS";"2";5;"2586";"2_3/CS6"
"32505";212;"direct";"fxx5ewfc2d";"CS";"2";-11;"1973";"2_3/CS8"
"32506";213;"direct";"fxx5ewfc2d";"CS";"1";13;"2683";"1_3/CS10"
"32507";214;"direct";"fxx5ewfc2d";"CS";"3";17;"2336";"3_3/CS4"
"32819";175;"direct";"g25uqnoqr8";"CS";"3";-39;"14232";"3_3/CS8"
"32820";176;"direct";"g25uqnoqr8";"CS";"1";81;"7795";"1_3/CS10"
"32821";177;"direct";"g25uqnoqr8";"CS";"2";47;"13234";"2_3/CS2"
"32822";178;"direct";"g25uqnoqr8";"CS";"2";100;"4004";"2_3/CS1"
"32823";179;"direct";"g25uqnoqr8";"CS";"1";-100;"4898";"1_3/CS5"
"32824";180;"direct";"g25uqnoqr8";"CS";"3";48;"4028";"3_3/CS7"
"32825";181;"direct";"g25uqnoqr8";"CS";"2";100;"3410";"2_3/CS6"
"32826";182;"direct";"g25uqnoqr8";"CS";"3";64;"3798";"3_3/CS6"
"32827";183;"direct";"g25uqnoqr8";"CS";"3";-6;"6677";"3_3/CS1"
"32828";184;"direct";"g25uqnoqr8";"CS";"4";-51;"4324";"4_3/CS8"
"32829";185;"direct";"g25uqnoqr8";"CS";"1";-79;"5524";"1_3/CS1"
"32830";186;"direct";"g25uqnoqr8";"CS";"4";100;"5754";"4_3/CS10"
"32831";187;"direct";"g25uqnoqr8";"CS";"1";11;"3651";"1_3/CS2"
"32832";188;"direct";"g25uqnoqr8";"CS";"2";94;"4044";"2_3/CS9"
"32833";189;"direct";"g25uqnoqr8";"CS";"1";4;"3500";"1_3/CS9"
"32834";190;"direct";"g25uqnoqr8";"CS";"2";100;"3301";"2_3/CS10"
"32835";191;"direct";"g25uqnoqr8";"CS";"3";-42;"3532";"3_3/CS3"
"32836";192;"direct";"g25uqnoqr8";"CS";"3";28;"4788";"3_3/CS2"
"32837";193;"direct";"g25uqnoqr8";"CS";"4";-88;"5724";"4_3/CS11"
"32838";194;"direct";"g25uqnoqr8";"CS";"3";-100;"5499";"3_3/CS9"
"32839";195;"direct";"g25uqnoqr8";"CS";"2";100;"10546";"2_3/CS5"
"32840";196;"direct";"g25uqnoqr8";"CS";"2";53;"3675";"2_3/CS7"
"32841";197;"direct";"g25uqnoqr8";"CS";"3";2;"4339";"3_3/CS5"
"32842";198;"direct";"g25uqnoqr8";"CS";"4";-21;"5803";"4_3/CS5"
"32843";199;"direct";"g25uqnoqr8";"CS";"1";12;"4315";"1_3/CS7"
"32844";200;"direct";"g25uqnoqr8";"CS";"1";-81;"3953";"1_3/CS11"
"32845";201;"direct";"g25uqnoqr8";"CS";"2";30;"4109";"2_3/CS8"
"32846";202;"direct";"g25uqnoqr8";"CS";"4";13;"4716";"4_3/CS3"
"32847";203;"direct";"g25uqnoqr8";"CS";"2";-100;"6427";"2_3/CS4"
"32848";204;"direct";"g25uqnoqr8";"CS";"4";-44;"4220";"4_3/CS6"
"32849";205;"direct";"g25uqnoqr8";"CS";"2";69;"5187";"2_3/CS3"
"32850";206;"direct";"g25uqnoqr8";"CS";"1";-27;"10780";"1_3/CS3"
"32851";207;"direct";"g25uqnoqr8";"CS";"4";-100;"6891";"4_3/CS9"
"32852";208;"direct";"g25uqnoqr8";"CS";"3";3;"4555";"3_3/CS10"
"32853";209;"direct";"g25uqnoqr8";"CS";"1";9;"6538";"1_3/CS12"
"32854";210;"direct";"g25uqnoqr8";"CS";"4";-46;"4323";"4_3/CS2"
"32855";211;"direct";"g25uqnoqr8";"CS";"4";3;"5708";"4_3/CS7"
"32856";212;"direct";"g25uqnoqr8";"CS";"3";2;"5666";"3_3/CS4"
"32857";213;"direct";"g25uqnoqr8";"CS";"1";-100;"2957";"1_3/CS4"
"32858";214;"direct";"g25uqnoqr8";"CS";"4";-100;"5741";"4_3/CS12"
"33521";175;"direct";"ggrhyndav7";"CS";"4";87;"3916";"4_3/CS1"
"33522";176;"direct";"ggrhyndav7";"CS";"3";-31;"6204";"3_3/CS6"
"33523";177;"direct";"ggrhyndav7";"CS";"3";-22;"2758";"3_3/CS7"
"33524";178;"direct";"ggrhyndav7";"CS";"4";39;"3523";"4_3/CS11"
"33525";179;"direct";"ggrhyndav7";"CS";"2";31;"4730";"2_3/CS1"
"33526";180;"direct";"ggrhyndav7";"CS";"1";51;"3399";"1_3/CS7"
"33527";181;"direct";"ggrhyndav7";"CS";"1";68;"3063";"1_3/CS10"
"33528";182;"direct";"ggrhyndav7";"CS";"1";26;"3380";"1_3/CS4"
"33529";183;"direct";"ggrhyndav7";"CS";"3";-48;"3478";"3_3/CS9"
"33530";184;"direct";"ggrhyndav7";"CS";"3";-12;"2550";"3_3/CS5"
"33531";185;"direct";"ggrhyndav7";"CS";"2";-45;"2834";"2_3/CS8"
"33532";186;"direct";"ggrhyndav7";"CS";"3";-39;"3911.9999999998836";"3_3/CS2"
"33533";187;"direct";"ggrhyndav7";"CS";"1";51;"2206";"1_3/CS1"
"33534";188;"direct";"ggrhyndav7";"CS";"2";25;"3508";"2_3/CS9"
"33535";189;"direct";"ggrhyndav7";"CS";"4";72;"2598";"4_3/CS7"
"33536";190;"direct";"ggrhyndav7";"CS";"4";96;"3023";"4_3/CS12"
"33537";191;"direct";"ggrhyndav7";"CS";"1";-9;"3355";"1_3/CS6"
"33538";192;"direct";"ggrhyndav7";"CS";"4";55;"2383";"4_3/CS3"
"33539";193;"direct";"ggrhyndav7";"CS";"2";-33;"2892";"2_3/CS6"
"33540";194;"direct";"ggrhyndav7";"CS";"3";-85;"2690";"3_3/CS3"
"33541";195;"direct";"ggrhyndav7";"CS";"1";17;"2710";"1_3/CS9"
"33542";196;"direct";"ggrhyndav7";"CS";"2";42;"2843";"2_3/CS3"
"33543";197;"direct";"ggrhyndav7";"CS";"4";95;"2206.0000000001164";"4_3/CS10"
"33544";198;"direct";"ggrhyndav7";"CS";"2";-98;"3785";"2_3/CS5"
"33545";199;"direct";"ggrhyndav7";"CS";"4";51;"4410";"4_3/CS6"
"33546";200;"direct";"ggrhyndav7";"CS";"3";-26;"2395.0000000001164";"3_3/CS1"
"33547";201;"direct";"ggrhyndav7";"CS";"1";-25;"2421";"1_3/CS12"
"33548";202;"direct";"ggrhyndav7";"CS";"4";78;"4458";"4_3/CS2"
"33549";203;"direct";"ggrhyndav7";"CS";"1";-41;"2265";"1_3/CS5"
"33550";204;"direct";"ggrhyndav7";"CS";"3";-35;"2766.0000000001164";"3_3/CS8"
"33551";205;"direct";"ggrhyndav7";"CS";"4";59;"2943";"4_3/CS4"
"33552";206;"direct";"ggrhyndav7";"CS";"4";87;"2850";"4_3/CS5"
"33553";207;"direct";"ggrhyndav7";"CS";"1";2;"3080";"1_3/CS2"
"33554";208;"direct";"ggrhyndav7";"CS";"3";-38;"3042.0000000001164";"3_3/CS4"
"33555";209;"direct";"ggrhyndav7";"CS";"3";-68;"2871";"3_3/CS10"
"33556";210;"direct";"ggrhyndav7";"CS";"2";-22;"5872";"2_3/CS2"
"33557";211;"direct";"ggrhyndav7";"CS";"2";-47;"2782";"2_3/CS7"
"33558";212;"direct";"ggrhyndav7";"CS";"2";-57;"2470";"2_3/CS10"
"33559";213;"direct";"ggrhyndav7";"CS";"2";22;"4486";"2_3/CS4"
"33560";214;"direct";"ggrhyndav7";"CS";"1";-16;"3863.9999999998836";"1_3/CS11"
"33872";175;"direct";"gl9036x1zq";"CS";"2";-53;"3221";"2_3/CS3"
"33873";176;"direct";"gl9036x1zq";"CS";"4";-67;"3082";"4_3/CS8"
"33874";177;"direct";"gl9036x1zq";"CS";"4";-64;"3792";"4_3/CS4"
"33875";178;"direct";"gl9036x1zq";"CS";"3";34;"4075";"3_3/CS2"
"33876";179;"direct";"gl9036x1zq";"CS";"1";-59;"2420";"1_3/CS6"
"33877";180;"direct";"gl9036x1zq";"CS";"4";11;"3955";"4_3/CS6"
"33878";181;"direct";"gl9036x1zq";"CS";"2";-78;"2682";"2_3/CS4"
"33879";182;"direct";"gl9036x1zq";"CS";"1";-74;"6017";"1_3/CS1"
"33880";183;"direct";"gl9036x1zq";"CS";"3";-42;"3043";"3_3/CS5"
"33881";184;"direct";"gl9036x1zq";"CS";"3";-92;"3241";"3_3/CS10"
"33882";185;"direct";"gl9036x1zq";"CS";"4";46;"3547";"4_3/CS7"
"33883";186;"direct";"gl9036x1zq";"CS";"4";15;"5053";"4_3/CS3"
"33884";187;"direct";"gl9036x1zq";"CS";"1";-70;"2130";"1_3/CS2"
"33885";188;"direct";"gl9036x1zq";"CS";"1";16;"6099";"1_3/CS11"
"33886";189;"direct";"gl9036x1zq";"CS";"1";-56;"3273";"1_3/CS5"
"33887";190;"direct";"gl9036x1zq";"CS";"1";1;"3564";"1_3/CS4"
"33888";191;"direct";"gl9036x1zq";"CS";"1";-2;"3962";"1_3/CS8"
"33889";192;"direct";"gl9036x1zq";"CS";"4";24;"5523";"4_3/CS12"
"33890";193;"direct";"gl9036x1zq";"CS";"3";-6;"4084";"3_3/CS3"
"33891";194;"direct";"gl9036x1zq";"CS";"3";5;"3906";"3_3/CS8"
"33892";195;"direct";"gl9036x1zq";"CS";"2";-68;"3172";"2_3/CS10"
"33893";196;"direct";"gl9036x1zq";"CS";"2";33;"2577";"2_3/CS5"
"33894";197;"direct";"gl9036x1zq";"CS";"2";54;"2707";"2_3/CS2"
"33895";198;"direct";"gl9036x1zq";"CS";"3";25;"3036";"3_3/CS7"
"33896";199;"direct";"gl9036x1zq";"CS";"3";31;"2172";"3_3/CS6"
"33897";200;"direct";"gl9036x1zq";"CS";"1";-47;"2211";"1_3/CS7"
"33898";201;"direct";"gl9036x1zq";"CS";"2";-63;"3106";"2_3/CS7"
"33899";202;"direct";"gl9036x1zq";"CS";"1";-88;"3403";"1_3/CS12"
"33900";203;"direct";"gl9036x1zq";"CS";"3";-100;"2964";"3_3/CS1"
"33901";204;"direct";"gl9036x1zq";"CS";"2";-84;"2164";"2_3/CS9"
"33902";205;"direct";"gl9036x1zq";"CS";"3";60;"4708";"3_3/CS4"
"33903";206;"direct";"gl9036x1zq";"CS";"2";76;"2328";"2_3/CS1"
